Obs,Shark_ID,lon,lat,Month,Day,Year,Season
2700,137337,-51.35957893,39.89850239,10,17,2014,Warm
2701,137337,-52.12223611,39.49304022,10,18,2014,Warm
2702,137337,-52.22990084,38.81886669,10,19,2014,Warm
2703,137337,-52.28660833,38.36909392,10,20,2014,Warm
2704,137337,-52.44328897,38.21348058,10,21,2014,Warm
2705,137337,-52.87715617,38.15622943,10,22,2014,Warm
2706,137337,-53.55030907,38.1796041,10,23,2014,Warm
2707,137337,-54.16926983,38.3438309,10,24,2014,Warm
2708,137337,-54.57322507,38.67291564,10,25,2014,Warm
2709,137337,-54.66401126,39.15739615,10,26,2014,Warm
2710,137337,-54.80462311,39.34117633,10,27,2014,Warm
2711,137337,-55.25627875,39.01402841,10,28,2014,Warm
2712,137337,-55.65224606,38.54851716,10,29,2014,Warm
2713,137337,-55.67200076,38.31423421,10,30,2014,Warm
2714,137337,-55.39300542,38.42261852,10,31,2014,Warm
2715,137337,-55.1581986,38.73606508,11,1,2014,Cold
2716,137337,-55.45341562,38.93122345,11,2,2014,Cold
2717,137337,-55.57722717,38.60346369,11,3,2014,Cold
2718,137337,-55.66201363,38.18888134,11,4,2014,Cold
2719,137337,-55.99450567,37.77787606,11,5,2014,Cold
2720,137337,-56.45942151,37.37896895,11,6,2014,Cold
2721,137337,-56.97117849,37.00544658,11,7,2014,Cold
2722,137337,-57.44419396,36.67083019,11,8,2014,Cold
2723,137337,-57.79288526,36.38881499,11,9,2014,Cold
2724,137337,-57.93166974,36.1731881,11,10,2014,Cold
2725,137337,-57.83857135,36.01916775,11,11,2014,Cold
2726,137337,-57.90240328,35.74691447,11,12,2014,Cold
2727,137337,-58.16356749,35.36013266,11,13,2014,Cold
2728,137337,-58.48238725,34.93809451,11,14,2014,Cold
2729,137736,-79.25711165,27.04514903,5,14,2014,Warm
2730,137736,-79.25877008,27.0563223,5,15,2014,Warm
2731,137736,-79.25805499,27.07044261,5,16,2014,Warm
2732,137736,-79.24682977,27.09501878,5,17,2014,Warm
2733,137736,-79.22290283,27.12843399,5,18,2014,Warm
2734,137736,-79.2330844,27.09616821,5,19,2014,Warm
2735,137736,-79.20394853,27.13262243,5,20,2014,Warm
2736,137736,-79.16864853,27.19455173,5,21,2014,Warm
2737,137736,-79.1654717,27.2111304,5,22,2014,Warm
2738,137736,-79.12827228,27.26039258,5,23,2014,Warm
2739,137736,-79.15473922,27.12080868,5,24,2014,Warm
2740,137736,-79.18044429,26.95086213,5,25,2014,Warm
2741,137736,-79.15721214,26.85803474,5,26,2014,Warm
2742,137736,-79.10062184,26.83260592,5,27,2014,Warm
2743,137736,-79.0359167,26.84995738,5,28,2014,Warm
2744,137736,-78.9971665,26.87444141,5,29,2014,Warm
2745,137736,-79.00623586,26.86032405,5,30,2014,Warm
2746,137736,-79.07371548,26.81893596,5,31,2014,Warm
2747,137736,-79.11041796,26.87743297,6,1,2014,Warm
2748,137736,-79.13597342,26.97251314,6,2,2014,Warm
2749,137736,-79.13802062,26.92319079,6,3,2014,Warm
2750,137736,-79.09060267,26.83002428,6,4,2014,Warm
2751,137736,-79.00375224,26.89561596,6,5,2014,Warm
2752,137736,-78.93781785,27.04019676,6,6,2014,Warm
2753,137736,-78.93678948,27.15578694,6,7,2014,Warm
2754,137736,-78.99495472,27.22544996,6,8,2014,Warm
2755,137736,-79.07641334,27.26326049,6,9,2014,Warm
2756,137736,-79.15929227,27.27636959,6,10,2014,Warm
2757,137736,-79.22741551,27.26073367,6,11,2014,Warm
2758,137736,-79.26369362,27.22478577,6,12,2014,Warm
2759,137736,-79.27473484,27.18763239,6,13,2014,Warm
2760,137736,-79.26158904,27.16263381,6,14,2014,Warm
2761,137736,-79.23440119,27.15133676,6,15,2014,Warm
2762,137736,-79.21185661,27.13018174,6,16,2014,Warm
2763,137736,-79.19711285,27.10508754,6,17,2014,Warm
2764,137736,-79.18747903,27.09081167,6,18,2014,Warm
2765,137736,-79.18450309,27.08866566,6,19,2014,Warm
2766,137736,-79.19090638,27.09245495,6,20,2014,Warm
2767,137736,-79.19484822,27.10795845,6,21,2014,Warm
2768,137736,-79.18710936,27.14540577,6,22,2014,Warm
2769,137736,-79.1718025,27.19295991,6,23,2014,Warm
2770,137736,-79.1567302,27.23527813,6,24,2014,Warm
2771,137736,-79.15085313,27.25715614,6,25,2014,Warm
2772,137736,-79.14977473,27.26890219,6,26,2014,Warm
2773,137736,-79.15531442,27.26690878,6,27,2014,Warm
2774,137736,-79.16429705,27.25745343,6,28,2014,Warm
2775,137736,-79.17495332,27.24391605,6,29,2014,Warm
2776,137736,-79.1855139,27.22967736,6,30,2014,Warm
2777,137736,-79.19420948,27.21811969,7,1,2014,Warm
2778,137736,-79.19949156,27.21225992,7,2,2014,Warm
2779,137736,-79.19920264,27.21610052,7,3,2014,Warm
2780,137736,-79.19434939,27.22758804,7,4,2014,Warm
2781,137736,-79.18560646,27.2452471,7,5,2014,Warm
2782,137736,-79.17364854,27.267602,7,6,2014,Warm
2783,137736,-79.15915029,27.29317752,7,7,2014,Warm
2784,137736,-79.14286445,27.32042459,7,8,2014,Warm
2785,137736,-79.12532326,27.34801842,7,9,2014,Warm
2786,137736,-79.10692404,27.37584689,7,10,2014,Warm
2787,137736,-79.08801387,27.4038121,7,11,2014,Warm
2788,137736,-79.0690263,27.43179195,7,12,2014,Warm
2789,137736,-78.59232161,27.34074453,7,24,2014,Warm
2790,137736,-78.59581296,27.33902847,7,25,2014,Warm
2791,137736,-78.60457351,27.33513334,7,26,2014,Warm
2792,137736,-78.61728122,27.33012692,7,27,2014,Warm
2793,137736,-78.63498228,27.32383054,7,28,2014,Warm
2794,137736,-78.65639766,27.31672628,7,29,2014,Warm
2795,137736,-78.68098873,27.30908981,7,30,2014,Warm
2796,137736,-78.70821687,27.30119685,7,31,2014,Warm
2797,137736,-78.73754346,27.29332319,8,1,2014,Warm
2798,137736,-78.76842988,27.2857447,8,2,2014,Warm
2799,137736,-78.8003375,27.27873733,8,3,2014,Warm
2800,137736,-78.8327277,27.2725771,8,4,2014,Warm
2801,137736,-78.86504732,27.26734301,8,5,2014,Warm
2802,137736,-78.89674882,27.26331511,8,6,2014,Warm
2803,137736,-78.92754444,27.2601808,8,7,2014,Warm
2804,137736,-78.95710432,27.25800567,8,8,2014,Warm
2805,137736,-78.98553833,27.25661757,8,9,2014,Warm
2806,137736,-79.0128083,27.25596557,8,10,2014,Warm
2807,137736,-79.03887608,27.25599869,8,11,2014,Warm
2808,137736,-79.06370353,27.25666598,8,12,2014,Warm
2809,137736,-79.08725249,27.25791645,8,13,2014,Warm
2810,137736,-79.10948482,27.25969912,8,14,2014,Warm
2811,137736,-79.13036236,27.261963,8,15,2014,Warm
2812,137736,-79.14984695,27.26465708,8,16,2014,Warm
2813,137736,-79.16819742,27.26764786,8,17,2014,Warm
2814,137736,-79.1846747,27.27114697,8,18,2014,Warm
2815,137736,-79.19960847,27.27525029,8,19,2014,Warm
2816,137736,-79.21243883,27.28034445,8,20,2014,Warm
2817,137736,-79.22308104,27.28664728,8,21,2014,Warm
2818,137736,-79.2322972,27.2937706,8,22,2014,Warm
2819,137736,-79.24055002,27.30148403,8,23,2014,Warm
2820,137736,-79.24815718,27.30962173,8,24,2014,Warm
2821,137736,-79.25525843,27.31801583,8,25,2014,Warm
2822,137736,-79.26221132,27.32643456,8,26,2014,Warm
2823,137736,-79.26915638,27.33477946,8,27,2014,Warm
2824,137736,-79.23669884,27.21338713,9,7,2014,Warm
2825,137736,-79.23767372,27.2122821,9,8,2014,Warm
2826,137736,-79.24187396,27.208691,9,9,2014,Warm
2827,137736,-79.24788817,27.2036804,9,10,2014,Warm
2828,137736,-79.25459679,27.19778575,9,11,2014,Warm
2829,137736,-79.26088027,27.19154261,9,12,2014,Warm
2830,137736,-79.26561904,27.1854866,9,13,2014,Warm
2831,137736,-79.26769356,27.1801535,9,14,2014,Warm
2832,137736,-79.26598425,27.17607917,9,15,2014,Warm
2833,137736,-79.25937157,27.17379951,9,16,2014,Warm
2834,137736,-79.2480358,27.17335605,9,17,2014,Warm
2835,137736,-79.2304238,27.17555503,9,18,2014,Warm
2836,137736,-79.20621564,27.18092353,9,19,2014,Warm
2837,137736,-79.17995779,27.18752448,9,20,2014,Warm
2838,137736,-79.15449964,27.19418635,9,21,2014,Warm
2839,137736,-79.1326906,27.19973783,9,22,2014,Warm
2840,137736,-79.11738007,27.20300786,9,23,2014,Warm
2841,137736,-79.10889622,27.20374689,9,24,2014,Warm
2842,137736,-79.11077661,27.20068108,9,25,2014,Warm
2843,137736,-79.1149388,27.19620057,9,26,2014,Warm
2844,137736,-79.12043654,27.191108,9,27,2014,Warm
2845,137736,-79.1269615,27.18590021,9,28,2014,Warm
2846,137736,-79.13420537,27.18107416,9,29,2014,Warm
2847,137736,-79.14185984,27.17712686,9,30,2014,Warm
2848,137736,-79.14961659,27.1745554,10,1,2014,Warm
2849,137736,-79.1571673,27.17385687,10,2,2014,Warm
2850,137736,-79.16426589,27.17522192,10,3,2014,Warm
2851,137736,-79.17153919,27.17997152,10,4,2014,Warm
2852,137736,-79.18171471,27.1923239,10,5,2014,Warm
2853,137736,-79.19764261,27.22476161,10,6,2014,Warm
2854,137736,-79.20455225,27.27356922,10,7,2014,Warm
2855,137736,-79.22619298,27.33107241,10,8,2014,Warm
2856,137736,-79.28455286,27.38573232,10,9,2014,Warm
2857,137736,-79.35039035,27.42455988,10,10,2014,Warm
2858,137736,-79.3910641,27.42520138,10,11,2014,Warm
2859,137736,-79.40828148,27.40521027,10,12,2014,Warm
2860,137736,-79.39828848,27.37466636,10,13,2014,Warm
2861,137736,-79.36216526,27.34405124,10,14,2014,Warm
2862,137736,-79.28841058,27.32222396,10,15,2014,Warm
2863,137736,-79.19131406,27.30777133,10,16,2014,Warm
2864,137736,-79.08625426,27.29810691,10,17,2014,Warm
2865,137736,-79.00927282,27.28920013,10,18,2014,Warm
2866,137736,-79.00163167,27.27327342,10,19,2014,Warm
2867,137736,-79.06137357,27.25235638,10,20,2014,Warm
2868,137736,-79.11744792,27.23858842,10,21,2014,Warm
2869,137736,-79.12728655,27.24307571,10,22,2014,Warm
2870,137736,-79.12137473,27.25272381,10,23,2014,Warm
2871,137736,-79.12472055,27.25730304,10,24,2014,Warm
2872,137736,-79.16566167,27.24731556,10,25,2014,Warm
2873,137736,-79.20695865,27.23400109,10,26,2014,Warm
2874,137736,-79.24585505,27.21936444,10,27,2014,Warm
2875,137736,-79.28042114,27.20450474,10,28,2014,Warm
2876,137736,-79.30872719,27.19052171,10,29,2014,Warm
2877,137736,-79.32884347,27.17851559,10,30,2014,Warm
2878,137736,-79.33884024,27.16958703,10,31,2014,Warm
2879,137736,-79.33678779,27.16483683,11,1,2014,Cold
2880,137736,-79.32464365,27.16386937,11,2,2014,Cold
2881,137736,-79.28862842,27.16840086,11,3,2014,Cold
2882,137736,-79.23416037,27.17511273,11,4,2014,Cold
2883,137736,-79.18345723,27.18323018,11,5,2014,Cold
2884,137736,-79.16000276,27.19068381,11,6,2014,Cold
2885,137736,-79.17145242,27.19625828,11,7,2014,Cold
2886,137736,-79.18678695,27.20054412,11,8,2014,Cold
2887,137736,-79.19035743,27.20328408,11,9,2014,Cold
2888,137736,-79.18749831,27.20408526,11,10,2014,Cold
2889,137736,-79.18301778,27.20284922,11,11,2014,Cold
2890,137736,-79.17647621,27.19909788,11,12,2014,Cold
2891,137736,-79.17268586,27.19152969,11,13,2014,Cold
2892,137736,-79.16746724,27.18088508,11,14,2014,Cold
2893,137736,-79.15737375,27.16762077,11,15,2014,Cold
2894,137736,-79.14245236,27.15117945,11,16,2014,Cold
2895,137736,-79.12842067,27.13341473,11,17,2014,Cold
2896,137736,-79.1189751,27.11570143,11,18,2014,Cold
2897,137736,-79.11913602,27.10203608,11,19,2014,Cold
2898,137736,-79.12790977,27.0992199,11,20,2014,Cold
2899,137736,-79.18500526,27.1123532,11,21,2014,Cold
2900,137736,-79.19487428,27.13134261,11,22,2014,Cold
2901,137736,-79.19208837,27.15333176,11,23,2014,Cold
2902,137736,-79.19009621,27.17884895,11,24,2014,Cold
2903,137736,-79.18741469,27.20402415,11,25,2014,Cold
2904,137736,-79.18595386,27.22102533,11,26,2014,Cold
2905,137736,-79.16921247,27.2810742,11,27,2014,Cold
2906,137736,-79.15963391,27.31497531,11,28,2014,Cold
2907,137736,-79.16338801,27.29144042,11,29,2014,Cold
2908,137736,-79.17363646,27.24573892,11,30,2014,Cold
2909,137736,-79.18644979,27.20065388,12,1,2014,Cold
2910,137736,-79.20004754,27.16788387,12,2,2014,Cold
2911,137736,-79.21314672,27.14434225,12,3,2014,Cold
2912,137736,-79.22508288,27.12914098,12,4,2014,Cold
2913,137736,-79.23519157,27.12138947,12,5,2014,Cold
2914,137736,-79.24280832,27.12019528,12,6,2014,Cold
2915,137736,-79.24726868,27.12466463,12,7,2014,Cold
2916,137736,-79.24790818,27.13390291,12,8,2014,Cold
2917,137736,-79.24406239,27.14701512,12,9,2014,Cold
2918,137736,-79.23506683,27.1631062,12,10,2014,Cold
2919,137736,-79.22116834,27.18091787,12,11,2014,Cold
2920,137736,-79.20119832,27.19951457,12,12,2014,Cold
2921,137736,-79.18261071,27.21466982,12,13,2014,Cold
2922,137736,-79.17071588,27.22373882,12,14,2014,Cold
2923,137736,-79.16549658,27.22484416,12,15,2014,Cold
2924,137736,-79.16429493,27.22177139,12,16,2014,Cold
2925,137736,-79.16677145,27.21617648,12,17,2014,Cold
2926,137736,-79.17207441,27.20989193,12,18,2014,Cold
2927,137736,-79.18013134,27.20422049,12,19,2014,Cold
2928,137736,-79.18631769,27.19939183,12,20,2014,Cold
2929,137736,-79.18675662,27.19560466,12,21,2014,Cold
2930,137736,-79.18609269,27.19167472,12,22,2014,Cold
2931,137736,-79.18594643,27.18747211,12,23,2014,Cold
2932,137736,-79.17887091,27.18448634,12,24,2014,Cold
2933,137736,-79.15699998,27.18493579,12,25,2014,Cold
2934,137736,-79.12599505,27.18458104,12,26,2014,Cold
2935,137736,-79.08908254,27.17343871,12,27,2014,Cold
2936,137736,-79.05205898,27.15241772,12,28,2014,Cold
2937,137736,-79.02807897,27.13352811,12,29,2014,Cold
2938,137736,-79.02578444,27.12021992,12,30,2014,Cold
2939,137736,-79.04211262,27.11366766,12,31,2014,Cold
2940,137736,-79.07761234,27.11576327,1,1,2015,Cold
2941,137736,-79.12822857,27.12613399,1,2,2015,Cold
2942,137736,-79.18134557,27.15148347,1,3,2015,Cold
2943,137736,-79.17212339,27.19638595,1,4,2015,Cold
2944,137736,-79.15347261,27.24854817,1,5,2015,Cold
2945,137736,-79.1915526,27.25485027,1,6,2015,Cold
2946,137736,-79.20806252,27.23581839,1,7,2015,Cold
2947,137736,-79.19107669,27.21289255,1,8,2015,Cold
2948,137736,-79.18649708,27.19187086,1,9,2015,Cold
2949,137736,-79.20251658,27.17429056,1,10,2015,Cold
2950,137736,-79.20247668,27.16224486,1,11,2015,Cold
2951,137736,-79.17984347,27.16190738,1,12,2015,Cold
2952,137736,-79.1545397,27.17356195,1,13,2015,Cold
2953,137736,-79.14704808,27.18394993,1,14,2015,Cold
2954,137736,-79.15755073,27.18955357,1,15,2015,Cold
2955,137736,-79.16614998,27.19232412,1,16,2015,Cold
2956,137736,-79.17056681,27.19397364,1,17,2015,Cold
2957,137736,-79.17163837,27.19303967,1,18,2015,Cold
2958,137736,-79.17626311,27.19206678,1,19,2015,Cold
2959,137736,-79.18765586,27.19321439,1,20,2015,Cold
2960,137736,-79.20506097,27.19704941,1,21,2015,Cold
2961,137736,-79.2238729,27.20192237,1,22,2015,Cold
2962,137736,-79.2410032,27.20681582,1,23,2015,Cold
2963,137736,-79.25336341,27.21071246,1,24,2015,Cold
2964,137736,-79.25786507,27.21259516,1,25,2015,Cold
2965,137736,-79.25141973,27.21144674,1,26,2015,Cold
2966,137736,-79.23369305,27.20702556,1,27,2015,Cold
2967,137736,-79.20619098,27.19175632,1,28,2015,Cold
2968,137736,-79.18520758,27.16077081,1,29,2015,Cold
2969,137736,-79.18233793,27.13523448,1,30,2015,Cold
2970,137736,-79.19824506,27.11375934,1,31,2015,Cold
2971,137736,-79.23220622,27.09101323,2,1,2015,Cold
2972,137736,-79.25559328,27.07618152,2,2,2015,Cold
2973,137736,-79.2447418,27.07808452,2,3,2015,Cold
2974,137736,-79.22187128,27.08481056,2,4,2015,Cold
2975,137736,-79.20114063,27.08897775,2,5,2015,Cold
2976,137736,-79.1943394,27.08481286,2,6,2015,Cold
2977,137736,-79.19938955,27.07093617,2,7,2015,Cold
2978,137736,-79.19885267,27.064004,2,8,2015,Cold
2979,137736,-79.18319504,27.07433105,2,9,2015,Cold
2980,137736,-79.16220307,27.08958872,2,10,2015,Cold
2981,137736,-79.14148143,27.1023326,2,11,2015,Cold
2982,137736,-79.12589944,27.10642373,2,12,2015,Cold
2983,137736,-79.12291897,27.09438428,2,13,2015,Cold
2984,137736,-79.13159746,27.08218409,2,14,2015,Cold
2985,137736,-79.15348094,27.07947303,2,15,2015,Cold
2986,137736,-79.17445079,27.08784459,2,16,2015,Cold
2987,137736,-79.18270154,27.11013359,2,17,2015,Cold
2988,137736,-79.17193563,27.14488648,2,18,2015,Cold
2989,137736,-79.14608348,27.19170355,2,19,2015,Cold
2990,137736,-79.13245476,27.23627072,2,20,2015,Cold
2991,137736,-79.13659215,27.26917345,2,21,2015,Cold
2992,137736,-79.15252068,27.28153444,2,22,2015,Cold
2993,137736,-79.17258809,27.2846932,2,23,2015,Cold
2994,137736,-79.19089386,27.28697984,2,24,2015,Cold
2995,137736,-79.2023228,27.29599739,2,25,2015,Cold
2996,137736,-79.20035368,27.32122444,2,26,2015,Cold
2997,137736,-79.19412045,27.35742282,2,27,2015,Cold
2998,137736,-79.19357477,27.40330061,2,28,2015,Cold
2999,137736,-79.20631582,27.45852441,3,1,2015,Cold
3000,137736,-79.22109757,27.51188929,3,2,2015,Cold
3001,137736,-79.2306343,27.55535168,3,3,2015,Cold
3002,137736,-79.2276403,27.58087902,3,4,2015,Cold
3003,137736,-79.20482983,27.58043956,3,5,2015,Cold
3004,137736,-79.15491717,27.54598605,3,6,2015,Cold
3005,137736,-79.08263057,27.48303177,3,7,2015,Cold
3006,137736,-79.00638895,27.38639405,3,8,2015,Cold
3007,137736,-78.96906577,27.28959084,3,9,2015,Cold
3008,137736,-78.99132685,27.21480007,3,10,2015,Cold
3009,137736,-79.05052318,27.16388947,3,11,2015,Cold
3010,137736,-79.11283689,27.12935963,3,12,2015,Cold
3011,137736,-79.1561451,27.11017286,3,13,2015,Cold
3012,137736,-79.17160133,27.10591912,3,14,2015,Cold
3013,137736,-79.16863592,27.11694433,3,15,2015,Cold
3014,137736,-79.15991155,27.14310891,3,16,2015,Cold
3015,137736,-79.16258984,27.17877153,3,17,2015,Cold
3016,137736,-79.16921722,27.22567254,3,18,2015,Cold
3017,137736,-79.17310731,27.28684505,3,19,2015,Cold
3018,137736,-79.17553151,27.35563194,3,20,2015,Cold
3019,137736,-79.1778757,27.42479285,3,21,2015,Cold
3020,137736,-79.15017205,30.03469654,4,29,2015,Cold
3021,137736,-79.18979567,30.03727641,4,30,2015,Cold
3022,137736,-79.36004218,30.56325017,5,1,2015,Warm
3023,137736,-79.14344351,31.25907186,5,2,2015,Warm
3024,137736,-78.18131938,31.99276988,5,3,2015,Warm
3025,137736,-77.80893344,32.68832064,5,4,2015,Warm
3026,137736,-77.94600146,33.0684378,5,5,2015,Warm
3027,137736,-78.5765565,33.03805373,5,6,2015,Warm
3028,137736,-78.95142298,32.65250447,5,7,2015,Warm
3029,137736,-79.51040341,32.23244886,5,8,2015,Warm
3030,137736,-79.58866245,31.95777706,5,9,2015,Warm
3031,137736,-79.55959665,32.00082908,5,10,2015,Warm
3032,137736,-79.48507456,32.30698613,5,11,2015,Warm
3033,137736,-79.02793083,32.65591775,5,12,2015,Warm
3034,137736,-78.36066638,32.92191442,5,13,2015,Warm
3035,137736,-77.73739382,33.11612452,5,14,2015,Warm
3036,137736,-77.454952,33.32836759,5,15,2015,Warm
3037,137736,-77.10122497,33.44807339,5,16,2015,Warm
3038,137736,-77.07110931,33.56346432,5,17,2015,Warm
3039,137736,-77.42672196,33.68194011,5,18,2015,Warm
3040,137736,-77.41380966,33.76673853,5,19,2015,Warm
3041,137736,-77.17720412,33.83183675,5,20,2015,Warm
3042,137736,-77.06438586,33.90523393,5,21,2015,Warm
3043,137736,-77.02922149,33.98379986,5,22,2015,Warm
3044,137736,-77.05228067,34.0662119,5,23,2015,Warm
3045,137736,-77.11413306,34.15115184,5,24,2015,Warm
3046,137736,-77.19528108,34.23730188,5,25,2015,Warm
3047,137738,-79.44525633,26.20814911,6,30,2014,Warm
3048,137738,-79.28993663,26.29089386,7,1,2014,Warm
3049,137738,-79.15848869,26.37789163,7,2,2014,Warm
3050,137738,-78.8179698,26.11734906,7,3,2014,Warm
3051,137738,-78.75280787,25.95053214,7,4,2014,Warm
3052,137738,-78.53848644,25.56297421,7,5,2014,Warm
3053,137738,-78.71676938,25.83000448,7,6,2014,Warm
3054,137738,-79.05790532,26.41873736,7,7,2014,Warm
3055,137738,-79.46997696,27.24054005,7,8,2014,Warm
3056,137738,-79.63466096,28.0701066,7,9,2014,Warm
3057,137738,-79.51261686,28.63236415,7,10,2014,Warm
3058,137738,-79.28869968,28.76060586,7,11,2014,Warm
3059,137738,-79.0832343,28.43334255,7,12,2014,Warm
3060,137738,-79.18819201,28.2423517,7,13,2014,Warm
3061,137738,-79.96673185,28.67193357,7,14,2014,Warm
3062,137738,-80.4290416,28.66731611,7,15,2014,Warm
3063,137738,-80.26435182,27.98630149,7,16,2014,Warm
3064,137738,-80.19591639,27.58880497,7,17,2014,Warm
3065,137738,-80.179911,27.48529422,7,18,2014,Warm
3066,137738,-80.06544112,27.29145258,7,19,2014,Warm
3067,137738,-79.78511461,26.80416421,7,20,2014,Warm
3068,137738,-79.59555708,26.22259776,7,21,2014,Warm
3069,137738,-79.82396994,25.99430009,7,22,2014,Warm
3070,137738,-80.05055703,25.47578906,7,23,2014,Warm
3071,137738,-80.29709293,25.14368687,7,24,2014,Warm
3072,137738,-80.51676784,25.03209725,7,26,2014,Warm
3073,137738,-80.48649672,25.03911349,7,27,2014,Warm
3074,137738,-80.50919953,25.03266878,7,31,2014,Warm
3075,144019,-79.68536734,30.64243385,1,5,2015,Cold
3076,144019,-79.73222771,30.65985979,1,6,2015,Cold
3077,144019,-79.6017869,30.88737966,1,7,2015,Cold
3078,144019,-79.63630124,31.15399294,1,8,2015,Cold
3079,144019,-79.37577899,31.21558811,1,9,2015,Cold
3080,144019,-79.1724119,31.15642919,1,10,2015,Cold
3081,144019,-79.0731636,30.92809009,1,11,2015,Cold
3082,144019,-79.07206412,30.63508437,1,12,2015,Cold
3083,144019,-79.24253661,30.37578188,1,13,2015,Cold
3084,144019,-79.61709255,30.2993666,1,14,2015,Cold
3085,144019,-79.97822162,30.37556111,1,15,2015,Cold
3086,144019,-79.97465976,30.38573007,1,16,2015,Cold
3087,144019,-79.90635964,30.38378286,1,17,2015,Cold
3088,144019,-79.91232843,30.40628674,1,18,2015,Cold
3089,144019,-79.95962884,30.5241786,1,19,2015,Cold
3090,144019,-79.93512276,30.81090736,1,20,2015,Cold
3091,144019,-79.8314952,31.13232931,1,21,2015,Cold
3092,144019,-79.63320016,31.4015029,1,22,2015,Cold
3093,144019,-79.32469169,31.53241751,1,23,2015,Cold
3094,144019,-78.89838575,31.45915552,1,24,2015,Cold
3095,144019,-78.47692541,31.20972337,1,25,2015,Cold
3096,144019,-78.24204566,30.89006142,1,26,2015,Cold
3097,144019,-78.36218786,30.58395817,1,27,2015,Cold
3098,144019,-78.78598032,30.31438581,1,28,2015,Cold
3099,144019,-79.25479471,29.96313232,1,29,2015,Cold
3100,144019,-79.65891422,29.61067124,1,30,2015,Cold
3101,144019,-80.05776051,29.42482395,1,31,2015,Cold
3102,144019,-80.21304963,29.44514202,2,1,2015,Cold
3103,144019,-80.01871438,29.74322432,2,2,2015,Cold
3104,144019,-79.7387466,30.14538762,2,3,2015,Cold
3105,144019,-79.5455331,30.53419818,2,4,2015,Cold
3106,144019,-79.5280971,30.83340475,2,5,2015,Cold
3107,144019,-79.4548971,30.92996228,2,6,2015,Cold
3108,144019,-79.33493172,30.90529797,2,7,2015,Cold
3109,144019,-79.19832552,30.79067215,2,8,2015,Cold
3110,144019,-79.0752031,30.61717161,2,9,2015,Cold
3111,144019,-78.96488313,30.42248257,2,10,2015,Cold
3112,144019,-78.85175918,30.19307581,2,11,2015,Cold
3113,144019,-78.85990804,29.96949111,2,12,2015,Cold
3114,144019,-79.03946235,29.82570075,2,13,2015,Cold
3115,144019,-79.41738951,29.81109249,2,14,2015,Cold
3116,144019,-79.70821101,29.85656522,2,15,2015,Cold
3117,144019,-79.91143789,29.89819828,2,16,2015,Cold
3118,144019,-80.02109213,29.93325145,2,17,2015,Cold
3119,144019,-80.09132661,29.94044503,2,18,2015,Cold
3120,144019,-79.99865268,29.77404229,2,19,2015,Cold
3121,144019,-79.80375645,29.50319396,2,20,2015,Cold
3122,144019,-79.58676927,29.20237354,2,21,2015,Cold
3123,144019,-79.42090626,28.93998719,2,22,2015,Cold
3124,144019,-79.37938253,28.78510683,2,23,2015,Cold
3125,144019,-79.5224059,28.7956081,2,24,2015,Cold
3126,144019,-79.81414003,28.93308217,2,25,2015,Cold
3127,144019,-80.11448168,29.07491365,2,26,2015,Cold
3128,144020,-78.98439223,27.18793505,11,15,2014,Cold
3129,144020,-78.95282498,27.17238578,11,16,2014,Cold
3130,144020,-78.92459844,27.15675044,11,17,2014,Cold
3131,144020,-78.91246217,27.14615786,11,18,2014,Cold
3132,144020,-78.92916575,27.14573839,11,19,2014,Cold
3133,144020,-78.98745872,27.16062035,11,20,2014,Cold
3134,144020,-79.09873853,27.19541617,11,21,2014,Cold
3135,144020,-79.2743831,27.25507958,11,22,2014,Cold
3136,144020,-79.39490929,27.30909778,11,23,2014,Cold
3137,144020,-79.48233566,27.35695499,11,24,2014,Cold
3138,144020,-79.49109774,27.38322669,11,25,2014,Cold
3139,144020,-79.37329968,27.37008661,11,26,2014,Cold
3140,144020,-79.27108191,27.35650795,11,27,2014,Cold
3141,144020,-79.25583472,27.35516011,11,28,2014,Cold
3142,144020,-79.20201259,27.33428513,11,29,2014,Cold
3143,144020,-79.14626861,27.31705843,11,30,2014,Cold
3144,144020,-79.14639479,27.32614589,12,1,2014,Cold
3145,144020,-79.16867927,27.35942524,12,2,2014,Cold
3146,144020,-79.12635561,27.39681302,12,3,2014,Cold
3147,144020,-79.0962681,27.44285587,12,4,2014,Cold
3148,144020,-79.0676465,27.48742442,12,5,2014,Cold
3149,144020,-79.09148322,27.53203726,12,6,2014,Cold
3150,144020,-79.10839818,27.54111245,12,7,2014,Cold
3151,144020,-79.12841103,27.51998387,12,8,2014,Cold
3152,144020,-79.11024439,27.44240919,12,9,2014,Cold
3153,144020,-79.04644587,27.33961317,12,10,2014,Cold
3154,144020,-78.9880761,27.23199387,12,11,2014,Cold
3155,144020,-79.00477093,27.1461908,12,12,2014,Cold
3156,144020,-79.14968962,27.10030801,12,13,2014,Cold
3157,144020,-79.30318806,27.06342431,12,14,2014,Cold
3158,144020,-79.39392334,27.02123244,12,15,2014,Cold
3159,144020,-79.44723341,26.97685318,12,16,2014,Cold
3160,144020,-79.46986943,26.93067581,12,17,2014,Cold
3161,144020,-79.46745464,26.88302467,12,18,2014,Cold
3162,144020,-79.44561231,26.8342246,12,19,2014,Cold
3163,144020,-79.40996567,26.78460098,12,20,2014,Cold
3164,144020,-79.36613799,26.73447973,12,21,2014,Cold
